Other.LaughAcc,0.163737574198
Other.hear,0.12439126033
Other.youKnow,0.0534574697396
kindOf,0.0426076583714
Other.program,0.0405238985144
like,0.0365568092702
Other.iThink,0.0300723855435
syll_turn,0.0244301988081
Other.see,0.0195014823848
Other.affect,0.0175918944614
achieve,0.0159755452834
program,0.0142577222907
Other.pronoun,0.01239443145
swear,0.0123357286517
Other.achieve,0.00972109222109
Other.humans,0.0084938603765
Other.they,0.00679789708948
iMean,0.00580360749821
Other.uh,0.00557921612963
Other.past,0.00527803182528
Other.excl,0.00526302827372
hear,0.00521803105778
Other.iMean,0.0051114330111
Other.cause,0.00492310922204
um,0.00474247508691
Other.ContAcc,0.00468926337654
Other.RateAcc,0.00414383263875
Other.health,0.00411240691737
Other.assent,0.00404795857628
Other.ppron,0.00367468389081
LaughAcc,0.00340863902745
Other.syll_turn,0.00338215455243
Other.posemo,0.00331236934853
RateAcc,0.00262391697975
Other.phd,0.0023492918375
youKnow,0.00220104244387
negate,0.00210622705358
assent,0.00192761228857
Other.anx,0.0018002182308
Other.aLittle,0.00159422812901
Other.probably,0.00158743669728
money,0.0014210334925
maybe,0.00130431810518
cogmech,0.00130057099403
Other.relativ,0.0012681932388
Other.shehe,0.00125298046798
aLittle,0.00120320039764
FuncAcc,0.00116665769523
Other.conj,0.0010872235792
Other.inhib,0.00104391813681
Other.iGuess,0.00096191814771
affect,0.000932824415658
shehe,0.000839710070076
excl,0.000824831617196
Other.death,0.000562548700336
ContAcc,0.000500439999681
Other.research,0.000494407250824
Other.bio,0.000492678347678
Other.money,0.00018049563346
uh,-0.000492055466476
