excl,0.110082920011
pronoun,0.0828808938545
Other.achieve,0.0708020789747
Other.see,0.0632050234052
achieve,0.0573211374785
Other.youKnow,0.0506962376825
Other.like,0.0467464829438
Other.you,0.0371412193256
shehe,0.0303380494165
cogmech,0.0258667625019
Other.assent,0.0208288875024
syll_turn,0.0189556360424
sortOf,0.0160063662345
Other.um,0.0150206000022
Other.FuncAcc,0.0120210077711
affect,0.0104839262737
iGuess,0.00984742530183
ContAcc,0.00925595855347
relativ,0.008173336381
Other.cogmech,0.00810829002062
hear,0.00775540521004
Other.past,0.00773334058322
syll_word,0.00752737749061
Other.relativ,0.00721908412833
Other.money,0.00704862123634
incl,0.00633843907389
program,0.00595326701184
probably,0.00532835163197
assent,0.0043655897556
cause,0.00433456111025
swear,0.00427477449889
Other.affect,0.00338088048115
ppron,0.00317344135354
youKnow,0.00303628429578
Other.syll_turn,0.00293581726654
like,0.00287073228296
sad,0.00244045231796
Other.cause,0.0023356101465
death,0.00222891221387
Other.iThink,0.00209581415466
Other.swear,0.00195752886227
you,0.00188008112
anx,0.00168758969091
FuncAcc,0.00158103648512
Other.negate,0.00158029577935
Other.posemo,0.00147435137052
LaughAcc,0.0013887364186
humans,0.00137923807402
aLittle,0.00137279906227
RateAcc,0.00124872054374
work,0.00122252719965
Other.maybe,0.00120287247172
Other.pronoun,0.00117602978592
friend,0.00116041112463
Other.i,0.00109135798995
body,0.00104972207066
research,0.000990755404029
um,0.000911593752543
maybe,0.000778264046318
Other.discrep,0.00074450124174
social,0.000728169360876
Other.kindOf,0.000579906125841
Other.probably,0.000525380869286
Other.iMean,0.000430644714296
Other.hear,0.000402981189894
Other.shehe,-5.6417637976e-05
